index,commentaires
7,Nous n’avons pas vraiment pu profiter du jacuzzi parce que l’hôte était injoignable et le jacuzzi ducoup trop froid. De plus on était dans un garage aménagé donc on entendait chaque pas des propriétaires et il faisait froid sauf dans la chambre. Sinon c’était chaleureux et on a tout de même passer un bon séjour.
7,"Superbe logement! L'endroit est très cosy et charmant comme tout. Nous avons passé une merveilleuse soirée. Il y a tout ce qu'il faut pour passer un bon moment et se détendre. Ce lieu est très bien équipé, il y a de quoi cuisiner, se laver et même prendre un petit café. Le jacuzzi est fantastique.
 L'hôte a eu gentillesse de nous prévoir sa place de parking, il est réactif et très aimable.
On peut entendre un peu de bruits vis à vis de la maison du haut et l'image de la télé a eu du mal à se régler correctement mais à part tout ça c'était génial! Ce n'est qu'un petit détail. Je vous recommande fortement ce lieu, vous ne serez pas déçu! "
7,"Appartement Super Cosy , encore mieux que sur les photos , on s’y sent bien , merci à Laurent et sa femme pour leurs hospitalités et réactivités. Petite  touche de décoration pour anniversaire surprise qui a fait son effet  .  Nous y reviendrons sans hésitation. Merci encore à vous ."
7,"Beaucoup mieux , de ce que j’attendais !"
7,Laurent et sa femme ont été très accueillants et réactifs tout au long du séjour. Je recommande
7,"Superbe, oui jaccuzzi, oui jardin, oui petit nid d'amour ;)"
7,"Allez y les yeux fermés, Laurent met à l’aise et très accueillant. C’est mille fois mieux que sur les photos. La deco est exceptionnelle"
7,"Très bon séjour chez Laurent, je recommande vivement. Laurent et sa femme sont des hôtes de qualité et bienveillants. Accueil au top, logement bien supérieur à mes attentes ! Et petite attention de leur part pour l'occasion. Que demander de plus ? Merci à vous"
7,Super logement ! Super accueil ! Hôte généreux
7,"Chez Laurent un accueil chaleureux et une gentillesse incroyable plein de sourire et de vivacité. 
Il s’ait te mettre à l’aise et rajouter des détails pour ce dont tu es venue (anniversaire) 
Profitez d’un bon moment avec un jacuzzi chaud à souhait et d’autres accessoire de détente. 
Merci Laurent"
7,Super Accueil de Laurent. Très agréable. Beaucoup mieux qu'en photo. Moment d'évasion garanti. Nous reviondrons.
7,Très belle soirée pleine de charme dans le jacuzzi.
7,Laurent a ete tres accueillant ns avons passe un tres bon moment
7,Bonne espace pour ce détendre le jaccuzi est super
7,Un séjour agréable avec le jaccuzzi et une chambre propre et bien rangée. Je recommande. L’hôte est très gentil et amical.
7,"Laurent et sa femme sont des hôtes d’exception, il ont décorer l’hébergement pour l’anniversaire de mon fiancé ce qui m’a permis de lui faire une jolie surprise ! Ont réceptionné la décoration que je leur ai envoyer pour la mettre en place le jour j! En plus de cela la chambre a une chaise massante ainsi qu’un casque massant , vraiment relaxant je recommande!"
7,"Merci pour l’incroyable accueil 
Nous n’hésiterons pas à revenir !"
7,Laurent est très accueillant et arrangeant. Le logement est top et plutôt proche du centre de Paris. Je recommande vivement!
7,Très bon hôte attentionné et disponible . Appartement exceptionnel. Je recommande (les yeux fermés) .
7,"beau logement, plus grand que sur les photos.
Laurent est très sympa, ils nous a bien accueilli 
Un gros + pour le jaccuzi vraiment top! 
Je recommande vraiment !!!"
7,"Moments de détente, espace chaleureux et apaisant."
7,Un endroit d’exception. Un vrai petit paradis.
7,"Merci à Laurent et sa femme pour cette journée!!! Très belle accueil
L’hôte est très réactif 
Super belle décoration. Vous ne serez pas déçu foncez!!!"
7,INCROYABLE MAIS VRAI !!
7,Super soirée avec une petite attention particulière de Laurent très appréciée. Merci beaucoup pour se séjour je recommande vivement
7,Hôte très accueillant qui fait tout pour qu’on se sente chez soi. J’ai passé un très bon moment où j’ai pu me détendre et sa ma fait beaucoup de bien! Merci pour tout !
7,"L’Airbnb est très propre, les propriétaires sont très sympa, réactif. Communication parfaite, adresse facile à trouver et on a passé une très bonne nuit je vous le conseille vivement."
7,Très bon séjour.  Le couple d'hôte est très accueillant
7,Laurent est super  Génial rien à dire
7,Parfait pour séjour en amoureux ou entre amis les meilleur c’est le Jaccuzi biensur tous  est oh top rien a dire. .
7,Tout est conforme a l annonce
7,"Le logement est super ! Il est beaucoup plus grand et beaucoup plus jolie que sur les photos ! Le jacuzzi n'en parlons pas il est IMMENSE ! C'est un endroit très calme et très discret parfait pour se reposer, se détendre. J'ai était super bien accueilli et surtout mise tout de suite à l'aise. J'ai passé un excellent moment surtout foncez n'hésitez pas !"
7,"Très bel endroit pour profiter en couple. 
Laurent est quelqu'un de très sympathique et de très disponible. 
Merci encore pour la surprise la séjour s'est parfaitement déroulé."
7,"Une chambre superbe , la douche le jacuzzi le jardin tout tes magnifique , rien a dire la décoration les petit detaille son superbe beau. Je vous le recommande a 20000% et sa vaut le prix sa je vous la sur ."
7,"Je remercie encore Laurent et sa compagne pour son chaleureux accueil, sa générosité et sa bienveillance.
Excellent séjour en amoureux passé chez Laurent, je recommande."
7,"Les deux propriétaires sont adorables, très disponibles et aux petits soins ! 
Il y a tout pour passer une super soirée ! 
L’endroit est génial j’ai déjà hâte d’y retourner ! Je recommande a 100% ! 
Merci encore"
7,Nous avons passé un très agréable séjour chez Laurent. La chambre est très agréable et le jacuzzi permet de vraiment se détendre. Nous recommandons à 100 % !
7,Merci à Laurent pour son acceuil et sa sympathie. Je recommande fortement!
7,"Super séjour, vraiment très sympathique, 
Avec un acceuil parfait  
Je vous recommande"
7,Séjour chez Laurent au top. Le logement est propre et bien équipée. Le Jacuzzi n’en parlons pas... Magnifique ! Une gentillesse de la part de sa femme et de lui incroyable. Je recommande fortement. A bientôt pour un prochain séjour chez Laurent.
7,Très bel endroit très calme jaccuzzi parfait je recommande. Et les hôtes très accueillants  merci bcp
7,"Très bon séjour chez Laurent! Très accueillant et chaleureux , son logement est tout équipé , de quoi passez une bonne soirée."
7,Logement super !
7,"Le logement proposé par Laurent est assez exceptionnel, bien au delà de nos attentes. Le jaccuzi est immense, la douche aussi, la chambre est agréable, bien équipée, joliment décorée et il y a un jardin très agréable dont nous avons pu profiter.
La communication avec Laurent était super et ils nous a accueillis très  chaleureusement. 
Nous recommandons vivement ce logement pour profiter d'une soirée en amoureux ou d'un moment de repos.
Merci! "
7,"Un accueil chaleureux, un hôte agréable et réactif. Nous avons apprécié cet endroit de détente , paisible, non loin de Paris où nous avons pu visiter énormément d’endroits . Un jacuzzi immense , détente assurée . Petit pincement au cœur de devoir partir . Nous reviendrons. Merci à Laurent pour sa gentillesse."
7,"Chez Laurent, vous ne serez pas déçu."
7,"Laurent est réactif et très agréable. Le jacuzzi était top, nous avons passé un super moment."
