index,commentaires
1,Nice host! Lovely building and great food downstairs!!
1,"O espaço é bem localizado e bem próximo do metrô. Em, no máximo, 40 minutos se chega aos principais pontos turísticos de Paris. O valor cobrado pelo anfitrião é justo e está de acordo. Todavia, caso haja 2 hóspede ou se trate de pessoa que deseje mais privacidade, talvez não se sinta muito à vontade. O Jonathan e o Patrick são muito acolhedores , prestativos e muito muito simpáticos. São pessoas adoráveis e de ótima convivência. Super recomendo o espaço, principalmente para quem está viajando sozinho, como foi o meu caso."
1,"Jonathan is a really nice and friendly guy. He wasn't there himself when i arrived but he had managed everything easily so that i had no problems to get into the apartment. It was clean and warm, i already had gotten all details how things work and when he came back home he give me good suggestions where to go in Paris. So that i won't see only touristc attractions and get good deals for my money. The apartment is not far from the metro and when you arrive at CDG Airport it is really close from the apartment too. Thank you so much <3"
1,Great place for the price!
1,"Jonathon keeps a pretty busy day at the theater for work, but is still super responsive, and provided all I needed. Looking forward to the next visit."
1,"localidade boa, muito solícito, simpático."
1,"Jonathan y Patrick son personas cálidas, atentas y amables: son geniales, en todo sentido! El apartamento (con todos los servicios en perfecto estado) se encuentra a 3 minutos caminando, por tanto tienes conexión con toda París. Volvería sin pensarlo!"
1,Jonathan and his partner were fantastic. Thanks!
1,"El lugar tiene muy buena ubicación, es muy tranquilo la mayoria del tiempo y el acceso al transporte es muy fácil, sin problemas se puede llegar rapidamente a cualquier lugar de Paris, Jonathan es muy atento y cualquier duda te ayuda, muy recomendable."
1,It was a very nice stay in Johns place. He and his friend were very kindly and gave us many tips where to eat or drink. High recommended.
1,Perfect for a solo traveler looking for a place to crash! Jonathan was super nice!
1,"Jonathon is super responsive. His place is close to the train, and there is a Franprix right when you come out of the train as well. You have everything you might need, and when I did have questions Jon answered them right away, and also sent some links to a few sites with places that he thought, (and were), of interest.

His place seems to get booked pretty quick and for good reason. It’s accurately listed with the photos, very well priced, and of course comfortable and fun. This is an perfect AirBNB for someone who really likes to travel, maybe has been around the area before, and wants to do something a little different but still only be a train away from the typical sightseeing stuff."
1,Wir waren sehr gerne bei Jonathan. Werde auf jeden Fall wieder buchen. Meine Hündin und ich waren sehr willkommen. Er hat sich sehr gut gekümmert. Mir viele Tipps gegeben. Ich durfte alles(Netflix ;-)) benutzen. Es gab auch interessante Gespräche.  Der Kaffee ist großartig! Bis bald....Nele und Tanja
1,"Es un espacio compartido, si lo que necesitan es privacidad y descanso definitivamente este no es el lugar. Jon y su pareja son muy amables y buenas personas te ayudan y tienen muchísima comunicación.

Por las jornadas laborales de los anfitriones  despertaban muy temprano y para las personas con sueño ligero no es recomendable puesto que impide descansar.

Duermes en un sofá cama que diario debes poner. 

Dice que tiene desayuno incluido, pero no lo hubo.

El departamento sumamente desordenado.

El metro es cercano de la habitación y  el centro está a 46 minutos.

Jon y su novio muy amables."
1,perto do metro e facil chegar nos pontos turisticos.
1,"Jonathan is a very helpful person and takes care of any problem you face. He is a considering person and a great Host. 
The accommodation was clean and easy to access. It is situated at 5 min walk from Front Populaire metro station and takes 15-20mins  to reach the city. Great price good location and fantastic hospitality. Would recommend him for sure if u want to Visit."
1,"If you unexpectedly make great friends in an unknown city,what more do you want :) Jonathan & his fiance are one of the loveliest people I have ever met.  Location is great with plenty of restaurants just down the building. Easily accessible transport 2 min to bus & 6 min walking to metro. Jonathan makes you feel at home, takes care of your every need. I was offered a coffee every morning & I even had a chance to try the yummy homemade cake :)

Place is neat& clean with all facilities. I had an excellent joyful stay at his place and definitely recommend to everyone. "
1,Excelente lugar para descansar. Transporte cercanos.
1,"Jonathan was just EXCELLENT. Beginning with the uncomplicated communicated and check-in, a real customer centricity during the stay with excellent recommendations for Paris and finally a very, very intelligent guy :-)

I really liked to stay there and can just give 5 stars.

EXZELLENT!"
1,"Jonathan was a great person, and his place was as listed. However, you are like roommates, not flat mates, roommates. And I reminder now why I moved out of the dorms after one semester. The last two nights I stayed there his fiancé also stayed there, so it was more awkward at night then it already was going to be because the futon is four feet from the foot of their bed. The second night I was there they were up cooking until 2am. And every night they would fall asleep with their light on, so I had to get out of bed to turn it off in order to finally sleep. Granted it is a very low priced Airbnb, so it’s either deal with little things like this, or pay $150 a night in the city, which is also stated in the description. On my backpacking trip I appreciate the place to sleep and a shower for so little money, but it was just really awkward."
1,"Jonathan is really warm-hearted and offer nice suggestions, we had a good journey."
1,Excellent host! Very understanding and easy to communicate with. Highly recommend.
1,"Great place, near subway station, 20 minutes from the center of Paris. Jonathan is a good host!"
1,Great hospitality. Wonderful place
1,"Very nice and cosy place to stay for a short trip. Very close to metro station, easy to access and the host was very welcoming and interesting person."
1,"숙소는 넓고 되게 좋았어요 위치도 교통편과 멀지 않고 가까워서 되게 좋았구요
이줴 한꾹인듈먄 얄야뵬슈닜께 후귀 냠귈꿰효 냠쟈틴규량 걑이 갸서 울이 듈먄 쑤눈쥴 얄얐뉸대 죠냐댠꺄쥐 솃히 갸티 쎠효ㅜ 컾흘은 븨츄입내뎌 지쨔료ㅠ 먈됴 별류엾규 섕갹뵤댜 뷸푠해써효"
1,Espaço legal. Perto do metro. Anfitrião atencioso.
1,"Excelente persona y anfitrión. Jonathan se esforzó por hablarnos en Español y darnos buenas recomendaciones de donde comer, que lugares visitar y como transportarnos."
1,Nice host! ☺️
1,we enjoyed Jonathan place ... he is very supportive kind of... as well stay connected to walking metro station.... I highly recommend this (Website hidden by Airbnb) well thank for being a great host...
1,Very good & attentive host. Helped answer any questions I had. Jonathan had the place ready and set up even for my last minute booking when a previous host cancelled unexpectedly.The location is close to the train and not far from Paris.
1,"Average place to stay, Cool location but cleaning was an issue, I had good 2 nights and 3 days stay, value for money"
1,Muy amable y muy bien ubicado
1,"lugar excelente para personas que van de pasó o quisieran dejar sus maletas y explorar París todo el día. no es un hotel, es un espacio compartido. muy amable"
1,"This booking was in the first place intended as a test to see whether airbnb had accepted my ID.
Since the booking was accepted I figured it was ok. Alas, it seems that certain bookings are accepted without ID. Anyway I was still going to stay at the address until I found out that check in was only after 8 pm and the room was shared. My bad, I should have read more careful, but that was the reason I didn’t stay there eventually."
1,"This place would be value for your money, though it is located a bit far from the city, the place is near to metro 12 and about 15 min from the metro line red b"
1,"Jonathan is very friendly and the accomadation was as described, which is great for such a cheap price.
this is recomendable for people who would normally book a bed in a dorm/hostel."
1,very close to the trams
1,"Jonathan is a really friendly guy and knows a ton about Paris. He engages with his guests and helps them navigate the city.

However... he was super late to checking us in. I’m not sure if that’s a regular thing, but it did cause a huge inconvenience. Additionally, if you have back problems like me, his couch may not be the best. It’s a little hard and small."
1,"Basic Comfort, 5 Min. walk to Metro, Restaurant and Shops. "
1,"we particularly like how closely jonathan's apartment is situated to the metro, which makes it very convenient for travelling around paris. one thing we appreciated about jonathan is that he was very easygoing and respectful of our privacy. he generally kept to himself but was eager to share with us tips and recommendations on food and places to check out in paris when the opportunity arose. "
